CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C16921,1188.651458,1,822.96,156,666.96,0,0.5,0.166667,0.416667,0,0,18,1200,801.255647,686.634722,0,12
C16924,1586.128233,1,185,185,0,412.306268,0.083333,0.083333,0,0.25,3,2,2500,547.767021,389.22018,0,12
C16925,974.130505,1,482.8,322.98,159.82,0,1,0.25,1,0,0,17,4500,567.680103,380.886977,0,12
C16926,2465.684327,1,467.7,467.7,0,934.710802,0.416667,0.416667,0,0.083333,1,13,3000,784.234756,958.838221,0,12
C16930,1728.948802,1,148,148,0,3521.786884,0.083333,0.083333,0,0.416667,8,1,6100,2441.612338,453.517757,0,12
C16932,528.917839,1,647.69,483.59,164.1,0,0.666667,0.25,0.333333,0,0,12,1000,390.696467,213.744956,0,12
C16934,1250.526799,1,2576.81,2576.81,0,599.535996,0.583333,0.583333,0,0.166667,2,34,3750,3811.567017,3536.319962,0.090909,12
C16935,3559.634883,1,7654.81,6984.29,670.52,0,0.666667,0.666667,0.333333,0,0,45,7000,2785.055072,783.737906,0,12
C16937,1928.13296,1,2133.15,1272.55,860.6,887.278353,1,0.583333,0.916667,0.166667,4,53,5900,971.9261,487.127965,0,12
C16938,462.918623,1,3497.99,626.85,2871.14,0,1,0.416667,1,0,0,130,3000,3581.048471,174.461435,0.166667,12
C16939,339.039307,1,345.66,45.65,300.01,0,0.75,0.083333,0.75,0,0,10,1000,102.011016,294.47698,0,12
C16940,1532.106106,1,1478.98,934.6,544.38,0,0.916667,0.25,0.833333,0,0,27,3000,1016.511227,377.143061,0,12
C16942,1386.949394,1,227.56,177.56,50,960.590608,0.083333,0.083333,0.083333,0.083333,6,2,3000,319.354,388.368299,0,12
C16943,497.510544,1,569.94,141.4,428.54,1297.077512,0.75,0.166667,0.583333,0.166667,5,10,2900,770.283123,226.730509,0,12
C16945,57.077581,0.727273,698.44,95.14,603.3,0,0.666667,0.166667,0.5,0,0,16,6000,525.904806,116.075915,0.454545,12
C16946,1821.040307,1,166.38,116.38,50,1682.602932,0.4,0.2,0.2,0.4,13,5,5000,3388.896555,520.445922,0,10
C16949,1210.309338,1,182.28,182.28,0,216.289445,0.25,0.25,0,0.166667,2,8,1300,512.657226,511.999815,0,12
C16950,477.45278,1,71.48,71.48,0,0,0.083333,0.083333,0,0,0,1,700,322.357201,217.0654,0,12
C16953,1082.653038,1,343.22,343.22,0,0,0.25,0.25,0,0,0,4,1200,510.918269,282.782763,0,12
C16954,1055.99498,1,1482.18,1482.18,0,0,0.333333,0.333333,0,0,0,6,1500,1418.618359,2733.696071,0,12
C16960,97.617137,0.222222,736,736,0,0,0.222222,0.222222,0,0,0,2,1500,0,,0,9
C16961,915.932014,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1000,224.596651,330.860527,0,12
C16976,3447.523748,1,6341.55,3232.26,3109.29,2307.775197,1,0.75,1,0.5,12,118,5000,5575.894258,1767.825544,0,12
C16982,1722.475015,1,115.91,45.65,70.26,146.607859,0.5,0.083333,0.5,0.25,4,7,1900,442.944623,813.974537,0,12
C16986,1575.794134,1,3181.47,1588.78,1592.69,448.17047,0.9,0.5,0.6,0.3,6,55,2100,2345.315745,1704.918221,0.1,10
C16991,119.368715,0.909091,339.11,611.65,12.41,87.547315,0.416667,0.5,0.083333,0.083333,2,5,6500,107.203529,187.367893,0,12
C16995,4619.500393,1,1870.8,1148.75,722.05,0,0.5,0.166667,0.416667,0,0,11,5000,2296.399555,2771.549821,0,12
C16997,1906.550855,1,1244.37,83.53,1160.84,0,0.833333,0.083333,0.833333,0,0,21,1800,1182.12849,3748.341561,0,12
C17003,711.922203,0.818182,197.21,197.21,0,0,0.083333,0.083333,0,0,0,1,1500,1781.472773,280.724848,0.1,12
C17009,190.056883,1,501.88,25,476.88,0,1,0.083333,1,0,0,13,2000,493.981832,189.50275,0,12
C17011,1151.703776,1,541.75,541.75,0,0,0.25,0.25,0,0,0,12,1800,2140.934561,478.040659,0,12
C17012,251.273637,0.272727,1861.74,1861.74,0,0,0.25,0.25,0,0,0,31,3000,195.73661,273.119363,0,12
C17015,230.337567,0.727273,2219.39,287,1932.39,0,1,0.333333,0.916667,0,0,37,2000,1044.263246,120.655535,0,12
C17017,1456.530313,0.909091,210.09,128.4,81.69,1785.86516,0.363636,0.363636,0.272727,0.363636,26,9,2000,423.100779,628.099733,0,11
C17021,1091.74471,1,729.47,566.52,162.95,0,0.75,0.583333,0.166667,0,0,22,1500,2118.665123,612.918428,0.083333,12
C17023,2007.955223,1,2542.75,1187.23,1355.52,0,1,0.25,1,0,0,34,7000,5044.600878,564.924266,0.083333,12
C17031,58.557694,0.875,319.34,319.34,0,273.998025,0.125,0.125,0,0.125,1,1,1200,353.924067,90.382954,0,8
C17032,1174.657795,0.727273,1158.02,325.52,832.5,1635.172156,0.416667,0.166667,0.333333,0.166667,7,11,2000,499.788236,2656.494706,0,12
C17038,23.436171,1,329.86,157,172.86,0,0.916667,0.083333,0.916667,0,0,22,5000,187.258841,145.813975,0.75,12
C17043,1259.179009,1,99.77,54.13,45.64,0,0.166667,0.166667,0.083333,0,0,4,1500,643.17199,281.091585,0,12
C17049,340.014453,1,2619.2,2472.56,146.64,0,0.75,0.666667,0.25,0,0,19,4000,2540.900415,182.019607,0.083333,12
C17050,14.04272,0.727273,47.79,47.79,0,0,0.25,0.083333,0,0,0,1,1200,62.177249,187.682034,0,12
C17051,2972.091316,1,370.4,235.4,135,5078.251311,0.333333,0.25,0.25,0.666667,17,6,8500,3078.100417,756.141664,0,12
C17053,988.405365,1,637.97,45.65,592.32,38.322217,1,0.083333,1,0.083333,1,25,1000,864.471651,903.567225,0,12
C17056,826.688625,1,19.88,19.88,0,869.246203,0.083333,0.083333,0,0.333333,20,2,900,1072.638864,373.912056,0.083333,12
C17057,650.667796,1,1059.26,924.26,135,0,0.833333,0.833333,0.25,0,0,24,1200,184.434921,276.551931,0,12
C17058,1.310749,0.090909,29.9,29.9,0,0,0.083333,0.083333,0,0,0,1,6000,38.718362,18.928972,0,12
C17064,1592.221829,1,616.95,452.88,164.07,109.299409,0.833333,0.333333,0.666667,0.166667,4,15,2000,522.169095,388.683266,0,12
C17068,1256.460026,1,1313,1313,0,0,0.583333,0.583333,0,0,0,29,1200,1440.244979,1919.360883,0,12
C17070,82.784219,0.363636,431.28,431.28,0,0,0.083333,0.083333,0,0,0,1,3000,734.818798,173.255235,0,12
C17072,3520.616355,0.9,1675.91,947.7,728.21,10213.65297,0.9,0.2,0.8,0.3,9,26,10000,3148.054919,819.267218,0.125,10
C17074,1413.236934,1,574.95,121.3,453.65,58.379957,0.666667,0.166667,0.5,0.25,3,10,1500,963.80147,1234.776368,0,12
C17076,6.955591,0.454545,630.42,342.53,287.89,0,1,1,1,0,0,31,4000,671.281725,47.609315,0.1,12
C17078,3457.722387,1,229,229,0,2102.258461,0.083333,0.083333,0,0.25,8,1,8000,3679.035805,792.385386,0,12
C17082,2135.744209,1,1342.31,241.75,1100.56,1993.285912,0.583333,0.166667,0.583333,0.25,8,23,8000,5720.735722,513.57964,0.083333,12
C17084,1579.871382,1,3248.83,1933.93,1314.9,4232.135689,0.833333,0.583333,0.416667,0.166667,5,38,6500,3620.440772,493.696216,0.083333,12
C17086,344.023581,1,1551.27,944.77,606.5,0,1,0.333333,0.916667,0,0,26,6500,1779.381962,195.950075,0,12
C17088,212.620261,0.272727,172.61,172.61,0,0,0.166667,0.166667,0,0,0,3,7000,5359.784024,216.758246,0,12
C17089,1460.077343,0.9,79.8,79.8,0,3494.069968,0.1,0.1,0,0.6,16,1,2500,1967.368185,518.663889,0,10
C17092,720.995394,0.909091,547.46,457.46,90,455.540479,0.909091,0.636364,0.454545,0.363636,13,23,900,315.918387,544.286252,0,11
C17096,776.585568,1,773.36,119.8,653.56,0,0.333333,0.083333,0.25,0,0,7,3000,1169.758034,233.843501,0,12
C17101,3270.441222,1,848,848,0,0,0.166667,0.166667,0,0,0,3,4500,1143.616386,1134.793009,0,12
C17108,20.42609,0.272727,114,114,0,0,0.083333,0.083333,0,0,0,1,4000,520.598144,99.093617,0,12
C17113,2292.167319,1,468.36,249,219.36,472.378556,0.666667,0.083333,0.666667,0.083333,1,9,6000,1042.879923,559.156166,0,12
C17114,242.450349,0.818182,223.6,55.6,168,0,0.75,0.75,0.083333,0,0,11,4500,1358.034176,134.06456,0.142857,12
C17122,379.74055,1,1348.41,546.21,802.2,0,0.666667,0.416667,0.5,0,0,25,1300,430.736402,163.305423,0,12
C17124,875.738933,1,595.86,284.5,311.36,290.519119,0.583333,0.166667,0.5,0.25,8,21,1000,667.966217,315.393952,0,12
C17126,750.150798,1,1235.39,1235.39,0,887.597551,0.916667,0.916667,0,0.25,6,41,2000,2002.428473,195.817002,0.083333,12
C17133,1682.892726,1,2996.92,2282.59,714.33,0,1,0.916667,0.75,0,0,95,5000,1222.419114,705.86365,0,12
C17138,1854.659145,1,151.69,151.69,0,443.392028,0.083333,0.083333,0,0.75,14,2,2000,496.543523,591.508322,0,12
C17142,37.683028,1,356.27,1.4,354.87,0,0.25,0.166667,0.166667,0,0,6,6500,96.582811,81.329167,0,12
C17149,621.901025,1,573.36,455,118.36,0,0.25,0.083333,0.166667,0,0,4,1100,875.900693,229.727141,0,12
C17151,293.979281,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1800,486.063311,252.868183,0,12
C17152,1608.490095,1,91,46,45,1756.688037,0.5,0.083333,0.416667,0.583333,9,7,3000,492.928487,434.150222,0,12
C17153,3099.551098,1,69.8,69.8,0,2317.754635,0.090909,0.090909,0,0.181818,2,1,7000,4393.869532,1056.774188,0.090909,11
C17154,2534.994214,1,569.2,315.87,253.33,2056.894621,0.5,0.333333,0.25,0.333333,7,12,5000,836.699278,840.546381,0,12
C17156,649.566721,1,245.77,245.77,0,1511.89442,0.083333,0.083333,0,0.416667,6,1,3000,432.966217,259.680955,0,12
C17161,67.593395,0.454545,619.59,619.59,0,0,0.083333,0.083333,0,0,0,1,4000,997.081601,93.320933,0.090909,12
C17162,0,0,393.29,45.65,347.64,0,1,0.083333,1,0,0,13,1000,0,,0,12
C17164,185.924664,0.5,617.98,617.98,0,0,0.333333,0.333333,0,0,0,13,1200,58.469887,82.739003,0,6
C17165,0.41367,0.181818,1187.42,1187.42,0,0,0.916667,0.916667,0,0,0,11,6000,1214.034802,9.925051,0,12
C17167,47.336863,0.909091,464.95,134.9,330.05,0,0.75,0.166667,0.416667,0,0,14,1000,424.138187,153.671805,0.454545,12
C17170,48.578408,1,673.1,646.61,26.49,0,1,1,0.083333,0,0,18,6000,665.773943,186.735956,1,12
C17176,2.484819,0.363636,41.2,41.2,0,0,0.083333,0.083333,0,0,0,1,2000,91.092518,104.026643,0,12
C17177,4761.19131,0.833333,4085.81,3157.31,928.5,4023.466646,0.833333,0.5,0.5,0.333333,11,31,7500,1266.516033,1834.821306,0,6
C17183,2493.589343,1,4655.55,3299.43,1356.12,0,0.75,0.5,0.666667,0,0,44,6500,1231.610235,832.178621,0,12
C17188,1088.505102,0.833333,84.99,84.99,0,1732.031229,0.166667,0.166667,0,0.666667,26,2,2000,82.0748,236.842295,0,6
C17191,2684.333591,1,1958.59,1537.82,420.77,0,1,0.166667,1,0,0,23,4000,1115.39686,619.23114,0,12
C17192,46.795701,0.272727,1.4,1.4,0,189.110391,0.166667,0.166667,0,0.083333,1,2,4500,0,,0,12
C17193,45.66329,0.454545,77,77,0,0,0.083333,0.083333,0,0,0,1,300,569.468306,139.375154,0.166667,12
C17195,1399.595729,1,1004.98,474.58,530.4,216.03202,0.833333,0.25,0.75,0.083333,2,34,1800,553.872653,979.001587,0,12
C17204,374.631961,1,2961.46,1961.46,1000,0,0.833333,0.833333,0.333333,0,0,23,1600,3499.936377,178.233765,0.166667,12
C17205,84.366783,0.909091,776.92,776.92,0,0,0.833333,0.833333,0,0,0,10,3000,752.509422,166.421449,1,12
C17207,82.227363,0.272727,1108.36,869.16,239.2,0,0.75,0.416667,0.666667,0,0,14,3000,791.871856,31.745699,0.1,12
C17211,2656.634533,1,450.45,323.8,126.65,886.135972,0.583333,0.166667,0.333333,0.25,7,9,3000,929.632134,739.751542,0,12
C17214,314.495423,0.727273,1503.26,1192.26,311,0,0.583333,0.166667,0.416667,0,0,8,4000,1230.180271,177.363751,0,12
C17230,2.299436,0.181818,1337.18,86.6,1250.58,181.491612,1,0.166667,0.916667,0.083333,1,23,4500,1686.830156,27.398111,0,12
C17232,1806.731926,1,229,229,0,3766.751558,0.083333,0.083333,0,0.25,7,1,5000,4637.083029,632.635869,0.083333,12
C17235,99.700878,0.555556,912.98,912.98,0,284.659738,0.333333,0.333333,0,0.111111,1,3,1200,1652.011127,80.430704,0.5,9
C17236,1378.988523,1,45,45,0,0,0.5,0.5,0,0,0,9,1500,326.716166,625.746529,0,12
C17237,2980.054695,0.818182,26784.62,26514.32,270.3,0,0.583333,0.5,0.083333,0,0,33,30000,30029.01496,11853.79613,0.75,12
C17241,1300.20423,1,96.69,96.69,0,0,1,1,0,0,0,14,1500,297.195559,308.25989,0,12
C17245,2508.071641,1,217.5,217.5,0,2468.218219,0.083333,0.083333,0,0.166667,5,2,3000,536.833697,754.144955,0,12
C17255,2099.38356,1,556.52,537,19.52,1008.781338,0.166667,0.083333,0.083333,0.166667,4,2,3000,1100.700834,757.724201,0,12
C17264,125.039376,0.909091,1118.91,1118.91,0,19.094068,0.583333,0.583333,0,0.083333,1,15,1800,1376.390319,150.169487,1,12
C17269,2793.274214,1,46.65,46.65,0,1423.863661,0.083333,0.083333,0,0.333333,5,1,3000,1424.667783,1793.463952,0,12
C17273,870.882167,1,1976.5,1276.5,700,146.371963,1,0.545455,0.727273,0.090909,1,18,1500,467.583907,302.185679,0,11
C17277,969.139152,1,269.34,78,191.34,78.31266,0.666667,0.083333,0.583333,0.083333,1,11,2000,641.186755,383.080045,0,12
C17278,1714.895872,1,1259.93,1134.96,124.97,1113.090333,0.416667,0.333333,0.25,0.5,13,11,2500,1609.219696,405.643938,0,12
C17282,1155.787246,1,142,12,130,178.259834,0.416667,0.083333,0.333333,0.083333,1,5,1200,429.827489,522.914621,0,12
C17284,2583.654027,0.909091,667.39,214.53,452.86,389.261392,0.636364,0.181818,0.545455,0.181818,6,12,6000,572.759229,883.618787,0,11
C17286,208.127012,1,1659.13,1341.29,317.84,0,0.75,0.333333,0.5,0,0,36,5000,1296.563214,183.217781,0.166667,12
C17290,265.920698,1,3148.36,2415.75,732.61,0,1,1,0.833333,0,0,63,4000,3140.255647,191.638318,1,12
C17303,990.780585,1,844.45,844.45,0,0,0.416667,0.416667,0,0,0,6,3000,530.463101,227.905412,0,12
C17309,1664.334555,1,862.95,862.95,0,0,0.333333,0.333333,0,0,0,5,1900,987.668179,892.915026,0,12
C17312,581.583282,1,124.65,124.65,0,0,0.166667,0.166667,0,0,0,2,600,312.63967,515.450846,0,12
C17316,241.384531,0.909091,335,99,236,0,0.416667,0.166667,0.333333,0,0,10,1000,661.587172,144.480066,0,12
C17320,1536.477562,1,4258.57,3121.93,1136.64,0,0.916667,0.416667,0.75,0,0,30,5000,2660.323704,436.998853,0,12
C17323,28.939455,1,88.89,88.89,0,0,0.166667,0.166667,0,0,0,2,1500,167.408848,150.086166,0,12
C17327,152.557222,1,1410.35,695.45,714.9,0,1,0.333333,1,0,0,29,2500,1202.218177,170.020221,0.333333,12
C17329,93.427011,0.8,772.8,772.8,0,0,0.6,0.6,0,0,0,9,1200,850.9555,104.163023,1,10
C17331,1432.654644,1,604.52,178.16,426.36,0,1,0.25,1,0,0,17,1400,611.086937,901.913989,0,12
C17335,21.966399,0.818182,109.16,35,74.16,0,0.666667,0.083333,0.666667,0,0,9,4000,125.832337,122.69702,0.181818,12
C17337,1277.423486,1,533.73,213.98,319.75,606.668879,0.666667,0.416667,0.333333,0.333333,5,21,1500,1403.721157,324.351985,0,12
C17347,9.522029,0.272727,458,458,0,0,0.166667,0.166667,0,0,0,2,3000,641.866089,,0,12
C17352,1162.054399,0.909091,265.18,154.9,110.28,1216.25491,0.454545,0.090909,0.272727,0.272727,7,7,1500,292.523356,377.947101,0,11
C17356,4408.966613,1,505.79,112.49,393.3,1601.520906,0.916667,0.166667,0.75,0.416667,5,12,5000,1210.835102,1190.58657,0,12
C17357,158.641614,0.7,779.35,779.35,0,0,0.4,0.4,0,0,0,7,1200,812.070417,130.978236,0,10
C17362,518.923941,1,264,264,0,0,0.166667,0.166667,0,0,0,3,5000,235.996925,204.041413,0,12
C17368,366.084233,0.909091,1167.39,1167.39,0,200.106907,0.5,0.5,0,0.083333,3,16,2500,470.516409,206.511825,0,12
C17369,910.821412,1,3726.65,2536.89,1189.76,0,1,0.916667,1,0,0,74,3000,5125.340024,238.125482,0,12
C17371,88.577811,1,356.15,356.15,0,0,0.75,0.75,0,0,0,27,1600,349.838628,167.505705,0,12
C17372,3805.493532,1,465.6,232,233.6,2406.661489,0.583333,0.166667,0.5,0.25,13,9,4500,949.278907,1461.557697,0,12
C17377,269.075434,1,4572.32,2727.37,1844.95,2935.973895,0.916667,0.583333,0.75,0.75,40,38,4000,6555.062784,170.22006,0.6,12
C17382,1520.501423,1,1405.22,828.4,576.82,0,0.833333,0.416667,0.583333,0,0,26,10500,470.831678,475.78178,0,12
C17390,2283.366217,1,2734.77,1645.87,1088.9,4303.863961,0.833333,0.583333,0.5,0.75,23,24,9500,8122.574527,512.099872,0.083333,12
C17396,88.173076,0.636364,659.72,85.86,573.86,0,0.583333,0.083333,0.583333,0,0,29,4000,1070.775031,149.617347,0.375,12
C17403,1937.273513,1,658.87,79.67,579.2,0,0.916667,0.166667,0.833333,0,0,17,2000,758.215724,1336.476251,0,12
C17407,2371.89209,1,447.81,289.43,158.38,5515.157108,0.818182,0.181818,0.636364,0.454545,16,17,8500,458.534768,673.83736,0,11
C17410,1175.895992,1,154.38,154.38,0,37.197366,0.083333,0.083333,0,0.083333,1,2,4000,1909.161919,426.23708,0.083333,12
C17411,1854.03323,1,1013.5,576,437.5,1243.093189,0.5,0.083333,0.333333,0.083333,5,15,2000,654.473825,1524.375697,0,12
C17412,1256.612223,1,498.99,498.99,0,1353.14431,0.25,0.25,0,0.5,10,8,3000,685.344851,308.964645,0,12
C17415,81.088359,0.909091,554.7,316,238.7,0,0.916667,0.166667,0.916667,0,0,13,1000,579.784969,150.212056,0.4,12
C17416,1153.961386,1,295,295,0,0,0.333333,0.333333,0,0,0,4,1200,428.640942,964.205478,0,12
C17419,916.487817,1,633.71,316.82,316.89,0,1,0.416667,0.75,0,0,20,4000,255.469805,234.095576,0,12
C17425,1625.249578,1,1814.65,854.65,960,1825.212313,1,0.083333,1,0.416667,6,24,3000,1281.171589,392.219254,0.083333,12
C17427,279.501554,1,1365.5,336,1029.5,0,1,0.083333,1,0,0,37,5000,1340.02971,175.055337,0,12
C17428,674.838072,1,56.42,56.42,0,419.348768,0.166667,0.166667,0,0.583333,13,3,800,429.961027,386.817488,0,12
C17429,3215.344017,1,1149.92,729.86,420.06,5157.157638,1,0.416667,0.916667,0.75,42,20,6500,2171.419976,953.90622,0.090909,12
C17440,2341.530186,1,1791.11,1244.47,546.64,3091.496553,1,0.833333,0.583333,0.75,19,22,5500,1409.686401,594.355607,0,12
C17444,365.674097,1,1169.73,1169.73,0,0,0.333333,0.333333,0,0,0,9,1500,877.026023,527.451484,0,12
C17446,743.245283,0.6,1610.06,1211.9,398.16,0,0.5,0.2,0.4,0,0,10,3500,274.724354,347.761624,0,10
C17448,16.967335,0.181818,2767.85,495.59,2272.26,0,1,1,1,0,0,36,3000,1322.585206,14.012997,0,12
C17450,4530.205197,1,1750.66,643.18,1107.48,26268.69989,1,0.333333,1,0.583333,10,36,8500,25203.91336,1366.869273,0.25,12
C17461,826.283578,1,2241.87,1941.55,300.32,0,1,0.833333,0.916667,0,0,45,2500,2578.745567,251.817368,0,12
C17462,564.02688,1,1007.4,941.82,65.58,0,0.5,0.5,0.083333,0,0,11,2000,506.930593,198.49507,0,12
C17463,120.307206,0.545455,653.95,653.95,0,0,0.416667,0.416667,0,0,0,8,2500,1327.025412,195.935077,0.2,12
C17466,532.467828,1,3262.5,1186.74,2075.76,0,0.9,0.1,0.8,0,0,17,4500,2683.090485,177.053495,0.333333,10
C17467,799.274442,1,906.81,449.65,457.16,730.50642,0.916667,0.583333,0.75,0.083333,2,29,1000,1590.918593,1227.773229,0.083333,12
C17468,857.256959,0.909091,636.84,484.2,152.64,2224.941246,0.416667,0.166667,0.166667,0.5,11,7,3000,443.001353,301.273706,0,12
C17469,6681.371469,0.833333,2968.2,2968.2,0,7709.347455,0.166667,0.166667,0,0.166667,2,26,9000,3035.412729,3142.889196,0,6
C17471,25.99831,0.454545,398.57,111.24,287.33,0,0.333333,0.083333,0.25,0,0,4,2500,821.069037,132.906041,0.8,12
C17482,35.862466,0.545455,361.49,361.49,0,0,0.454545,0.454545,0,0,0,9,1500,625.790303,155.444689,0.5,11
C17487,706.327578,0.888889,169.54,169.54,0,1406.735573,0.333333,0.333333,0,0.888889,14,3,2500,302.97678,142.597254,0,9
C17489,95.055337,1,133.45,16.8,116.65,437.390028,0.5,0.083333,0.333333,0.083333,1,6,2500,469.271786,160.662631,0.090909,12
C17490,1242.886266,1,17.6,17.6,0,0,0.083333,0.083333,0,0,0,1,4000,589.674674,472.763536,0,12
C17492,169.892916,0.666667,973.5,973.5,0,0,0.166667,0.166667,0,0,0,1,2000,28.078586,41.457336,0,6
C17495,978.771066,1,905.04,545.12,359.92,0,0.666667,0.166667,0.666667,0,0,20,4000,392.482391,315.469998,0,12
C17496,283.691223,1,45.65,45.65,0,0,0.083333,0.083333,0,0,0,1,1000,165.821773,252.47599,0,12
C17500,724.614301,0.909091,1534.71,431.4,1103.31,1363.547989,0.666667,0.416667,0.5,0.75,26,18,1700,1809.593702,283.938453,0.090909,12
C17501,59.797799,1,309.25,289.4,19.85,0,0.166667,0.166667,0.083333,0,0,8,2000,675.101601,425.907075,0.25,12
C17504,1569.712031,1,375.92,375.92,0,38.237206,0.333333,0.333333,0,0.083333,2,6,1700,530.069186,1003.039654,0,12
C17505,2130.050015,1,1044.2,835.96,208.24,0,1,0.7,0.7,0,0,26,6000,597.906134,422.543556,0,10
C17506,539.072205,1,240.51,128.64,111.87,0,1,0.25,0.916667,0,0,14,500,340.349133,570.446577,0,12
C17508,209.026944,1,1520.76,657.19,863.57,0,0.916667,0.25,0.916667,0,0,24,3500,1771.078066,192.557306,0.166667,12
C17510,457.07022,0.545455,1273,1273,0,0,0.083333,0.083333,0,0,0,1,2500,2633.35913,148.635903,0,12
C17512,762.921161,1,1214.55,992.67,221.88,399.600567,0.333333,0.166667,0.25,0.25,4,14,1500,1579.200728,314.347243,0.083333,12
C17515,52.358663,0.454545,658.24,658.24,0,0,0.166667,0.166667,0,0,0,2,4000,1609.331101,149.861526,0,12
C17516,1144.128891,1,1373.27,688.15,685.12,1101.351331,1,1,0.833333,0.166667,4,30,4000,1705.162709,375.042212,0,12
C17528,2479.815703,1,5812.17,5142.57,669.6,638.563709,0.916667,0.75,0.416667,0.083333,3,27,10500,4586.498256,680.37248,0,12
C17529,112.702102,0.909091,1437.38,1437.38,0,0,0.583333,0.583333,0,0,0,17,2000,1469.057487,127.594194,1,12
C17532,784.627873,1,641,641,0,913.146344,0.916667,0.916667,0,0.083333,1,12,1800,1657.991354,288.038151,0,12
C17535,2971.600871,1,6513.38,4694.68,1818.7,0,0.916667,0.333333,0.833333,0,0,41,5000,4960.050608,1273.686277,0,12
C17541,299.531528,1,3473.11,1263.54,2209.57,0,1,0.583333,1,0,0,32,7500,3019.01839,184.243337,0.416667,12
C17549,399.156352,1,2870.76,894.49,1976.27,0,1,0.583333,1,0,0,109,2500,3064.377023,187.846647,0,12
C17550,193.050982,0.875,1337.1,1337.1,0,91.705707,0.875,0.875,0,0.125,1,13,10000,2067.611692,98.85433,0.5,8
C17558,367.033521,1,567.75,567.75,0,0,0.666667,0.666667,0,0,0,8,600,484.20499,210.03677,0,12
C17559,475.301123,1,415.47,415.47,0,762.195411,0.166667,0.166667,0,0.25,3,2,7000,3965.150992,177.117122,0,12
C17560,1865.271423,1,412,412,0,0,0.166667,0.166667,0,0,0,2,2000,597.104874,666.876023,0,12
C17561,1618.277656,1,3031.28,1616.35,1414.93,0,0.909091,0.909091,0.636364,0,0,52,3200,2513.922495,371.025272,0,11
C17566,1514.885982,0.909091,928.06,834.3,93.76,0,0.909091,0.727273,0.818182,0,0,31,4500,2797.8913,469.817435,0,11
C17570,228.107524,1,510.32,216.9,293.42,0,1,0.333333,1,0,0,23,5000,552.200643,182.025154,0,12
C17573,1462.74666,1,2400.37,2113.74,286.63,0,1,0.666667,1,0,0,34,1700,2893.730422,757.436645,0,12
C17579,4228.417754,1,11994.71,11994.71,0,496.521561,0.25,0.25,0,0.083333,2,8,13450,508.797444,1725.645623,0,12
C17580,384.803407,1,549,291,258,0,0.5,0.083333,0.416667,0,0,9,1000,569.597465,610.732047,0,12
C17582,18.120946,0.5,57,57,0,0,0.166667,0.166667,0,0,0,1,1500,118.438703,54.138711,0,6
C17583,1150.04204,1,1283.45,318.67,964.78,47.044876,1,0.25,0.916667,0.083333,1,27,3500,2430.864396,419.675603,0,12
C17584,158.512412,0.454545,713.64,713.64,0,0,0.083333,0.083333,0,0,0,2,3000,1121.322787,96.145734,0,12
C17585,4925.078801,1,194.6,194.6,0,2746.434556,0.333333,0.333333,0,0.416667,8,4,9000,5149.230429,1825.521318,0,12
C17589,61.253237,1,377.86,78,299.86,0,1,0.166667,1,0,0,24,2700,347.206621,177.060952,0.083333,12
C17590,622.55987,1,343.46,221.84,121.62,1898.121821,0.333333,0.333333,0.166667,0.583333,11,13,1500,964.143984,554.592269,0.083333,12
C17599,1128.878514,1,129.86,129.86,0,372.192943,0.083333,0.083333,0,0.083333,1,1,4200,767.993781,293.201194,0,12
